id,eph_codagl,eph_aglome,codaglo,aglomerado,codprov,nomprov,coddepto,localidade,frac2010,radio2010,the_geom,tiporad,entidades
159,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,09,NA,U,(02001010 - 03) Puerto Madero
160,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,10,NA,U,(02001010 - 03) Puerto Madero
161,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,11,NA,U,(02001010 - 03) Puerto Madero
162,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,12,NA,U,(02001010 - 03) Puerto Madero
163,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,13,NA,U,(02001010 - 03) Puerto Madero
164,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,14,NA,U,(02001010 - 03) Puerto Madero
165,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,13,15,NA,U,(02001010 - 03) Puerto Madero
166,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,01,NA,U,(02001010 - 02) Monserrat
167,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,02,NA,U,(02001010 - 02) Monserrat
168,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,03,NA,U,(02001010 - 02) Monserrat
169,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,04,NA,U,(02001010 - 02) Monserrat
170,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,05,NA,U,(02001010 - 02) Monserrat
171,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,06,NA,U,(02001010 - 02) Monserrat
172,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,07,NA,U,(02001010 - 02) Monserrat
173,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,08,NA,U,(02001010 - 02) Monserrat
174,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,09,NA,U,(02001010 - 02) Monserrat
175,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,10,NA,U,(02001010 - 02) Monserrat
176,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,11,NA,U,(02001010 - 02) Monserrat
177,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,14,12,NA,U,(02001010 - 02) Monserrat
178,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,01,NA,U,(02001010 - 02) Monserrat
179,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,02,NA,U,(02001010 - 02) Monserrat
180,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,03,NA,U,(02001010 - 02) Monserrat
181,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,04,NA,U,(02001010 - 02) Monserrat
182,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,05,NA,U,(02001010 - 02) Monserrat
183,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,06,NA,U,(02001010 - 02) Monserrat
184,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,07,NA,U,(02001010 - 02) Monserrat
185,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,08,NA,U,(02001010 - 02) Monserrat
186,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,09,NA,U,(02001010 - 02) Monserrat
187,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,10,NA,U,(02001010 - 02) Monserrat
188,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,15,11,NA,U,(02001010 - 02) Monserrat
189,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,01,NA,U,(02001010 - 02) Monserrat
190,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,02,NA,U,(02001010 - 02) Monserrat
191,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,03,NA,U,(02001010 - 02) Monserrat
192,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,04,NA,U,(02001010 - 02) Monserrat
193,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,05,NA,U,(02001010 - 02) Monserrat
194,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,06,NA,U,(02001010 - 02) Monserrat
195,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,07,NA,U,(02001010 - 02) Monserrat
196,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,08,NA,U,(02001010 - 02) Monserrat
197,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,09,NA,U,(02001010 - 02) Monserrat
198,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,10,NA,U,(02001010 - 02) Monserrat
199,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,11,NA,U,(02001010 - 02) Monserrat
200,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,16,12,NA,U,(02001010 - 02) Monserrat
201,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,01,NA,U,(02001010 - 02) Monserrat
202,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,02,NA,U,(02001010 - 02) Monserrat
203,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,03,NA,U,(02001010 - 02) Monserrat
204,32,CABA,,,02,Ciudad de Buenos Aires,001,,17,04,NA,,
205,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,05,NA,U,(02001010 - 02) Monserrat
206,32,CABA,,,02,Ciudad de Buenos Aires,001,,17,06,NA,,
207,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,07,NA,U,(02001010 - 02) Monserrat
208,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,08,NA,U,(02001010 - 02) Monserrat
209,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,09,NA,U,(02001010 - 02) Monserrat
210,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,10,NA,U,(02001010 - 02) Monserrat
211,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,17,11,NA,U,(02001010 - 02) Monserrat
212,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,01,NA,U,(02001010 - 02) Monserrat
213,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,02,NA,U,(02001010 - 02) Monserrat
214,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,03,NA,U,(02001010 - 02) Monserrat
215,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,04,NA,U,(02001010 - 02) Monserrat
216,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,05,NA,U,(02001010 - 02) Monserrat
217,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,06,NA,U,(02001010 - 02) Monserrat
218,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,07,NA,U,(02001010 - 02) Monserrat
219,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,08,NA,U,(02001010 - 02) Monserrat
220,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,18,09,NA,U,(02001010 - 02) Monserrat
221,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,01,NA,U,(02001010 - 02) Monserrat
222,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,02,NA,U,(02001010 - 02) Monserrat
223,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,03,NA,U,(02001010 - 02) Monserrat
224,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,04,NA,U,(02001010 - 02) Monserrat
225,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,05,NA,U,(02001010 - 02) Monserrat
226,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,06,NA,U,(02001010 - 02) Monserrat
227,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,07,NA,U,(02001010 - 02) Monserrat
228,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,08,NA,U,(02001010 - 02) Monserrat
229,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,19,09,NA,U,(02001010 - 02) Monserrat
230,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,01,NA,U,(02001010 - 01) Constitución
231,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,02,NA,U,(02001010 - 01) Constitución
232,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,03,NA,U,(02001010 - 01) Constitución
233,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,04,NA,U,(02001010 - 01) Constitución
234,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,05,NA,U,(02001010 - 01) Constitución
235,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,06,NA,U,(02001010 - 01) Constitución
236,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,07,NA,U,(02001010 - 01) Constitución
237,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,08,NA,U,(02001010 - 01) Constitución
238,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,09,NA,U,(02001010 - 01) Constitución
239,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,20,10,NA,U,(02001010 - 01) Constitución
240,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,01,NA,U,(02001010 - 01) Constitución
241,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,02,NA,U,(02001010 - 01) Constitución
242,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,03,NA,U,(02001010 - 01) Constitución
243,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,04,NA,U,(02001010 - 01) Constitución
244,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,05,NA,U,(02001010 - 01) Constitución
245,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,06,NA,U,(02001010 - 01) Constitución
246,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,07,NA,U,(02001010 - 01) Constitución
247,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,08,NA,U,(02001010 - 01) Constitución
248,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,09,NA,U,(02001010 - 01) Constitución
249,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,21,10,NA,U,(02001010 - 01) Constitución
250,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,01,NA,U,(02001010 - 01) Constitución
251,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,02,NA,U,(02001010 - 01) Constitución
252,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,03,NA,U,(02001010 - 01) Constitución
253,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,04,NA,U,(02001010 - 01) Constitución
254,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,05,NA,U,(02001010 - 01) Constitución
255,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,06,NA,U,(02001010 - 01) Constitución
256,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,07,NA,U,(02001010 - 01) Constitución
257,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,08,NA,U,(02001010 - 01) Constitución
258,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,09,NA,U,(02001010 - 01) Constitución
259,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,22,10,NA,U,(02001010 - 01) Constitución
260,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,01,NA,U,(02001010 - 06) San Telmo
261,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,02,NA,U,(02001010 - 06) San Telmo
262,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,03,NA,U,(02001010 - 06) San Telmo
263,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,04,NA,U,(02001010 - 06) San Telmo
264,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,05,NA,U,(02001010 - 06) San Telmo
265,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,06,NA,U,(02001010 - 06) San Telmo
266,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,07,NA,U,(02001010 - 06) San Telmo
267,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,08,NA,U,(02001010 - 06) San Telmo
268,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,09,NA,U,(02001010 - 06) San Telmo
269,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,23,10,NA,U,(02001010 - 06) San Telmo
270,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,01,NA,U,(02001010 - 06) San Telmo
271,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,02,NA,U,(02001010 - 06) San Telmo
272,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,03,NA,U,(02001010 - 06) San Telmo
273,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,04,NA,U,(02001010 - 06) San Telmo
274,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,05,NA,U,(02001010 - 06) San Telmo
275,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,06,NA,U,(02001010 - 06) San Telmo
276,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,07,NA,U,(02001010 - 06) San Telmo
277,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,24,08,NA,U,(02001010 - 06) San Telmo
278,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,01,NA,U,(02001010 - 06) San Telmo
279,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,02,NA,U,(02001010 - 06) San Telmo
280,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,03,NA,U,(02001010 - 06) San Telmo
281,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,04,NA,U,(02001010 - 06) San Telmo
282,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,05,NA,U,(02001010 - 06) San Telmo
283,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,06,NA,U,(02001010 - 06) San Telmo
284,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,07,NA,U,(02001010 - 06) San Telmo
285,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,08,NA,U,(02001010 - 06) San Telmo
286,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,09,NA,U,(02001010 - 06) San Telmo
287,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,10,NA,U,(02001010 - 06) San Telmo
288,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,25,11,NA,U,(02001010 - 06) San Telmo
289,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,01,NA,U,(02001010 - 06) San Telmo
290,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,02,NA,U,(02001010 - 06) San Telmo
291,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,03,NA,U,(02001010 - 06) San Telmo
292,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,04,NA,U,(02001010 - 06) San Telmo
293,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,05,NA,U,(02001010 - 06) San Telmo
294,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,06,NA,U,(02001010 - 06) San Telmo
295,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,07,NA,U,(02001010 - 06) San Telmo
296,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,08,NA,U,(02001010 - 06) San Telmo
297,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,26,09,NA,U,(02001010 - 06) San Telmo
298,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,01,NA,U,(02001010 - 01) Constitución
299,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,02,NA,U,(02001010 - 01) Constitución
300,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,03,NA,U,(02001010 - 01) Constitución
301,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,04,NA,U,(02001010 - 01) Constitución
302,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,05,NA,U,(02001010 - 01) Constitución
303,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,06,NA,U,(02001010 - 01) Constitución
304,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,07,NA,U,(02001010 - 01) Constitución
305,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,08,NA,U,(02001010 - 01) Constitución
306,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,09,NA,U,(02001010 - 01) Constitución
307,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,27,10,NA,U,(02001010 - 01) Constitución
308,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,28,01,NA,U,(02001010 - 01) Constitución
309,32,CABA,0001,Gran Buenos Aires,02,Ciudad de Buenos Aires,001,(02001010) Ciudad Autónoma de Buenos Aires,28,02,NA,U,(02001010 - 01) Constitución
